index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
540,در یک تحقیق آزمایشگاهی، دانش‌آموزان از باتری‌های برند X در یک چراغ قوه و از باتری‌های برند Y در یک رادیو استفاده می‌کنند. پس از دو ساعت، چراغ قوه کار نمی‌کند، اما رادیو به کار خود ادامه می‌دهد. در نتیجه، دانش‌آموزان به این نتیجه می‌رسند که باتری‌های برند Y طول عمر بیشتری دارند. کدام یک از بیانات درباره نتیجه‌گیری تحقیق دقیق‌تر است؟,"['این نتیجه\u200cگیری معتبر است زیرا آنها دو برند مختلف را آزمایش کردند.', 'این نتیجه\u200cگیری نامعتبر است زیرا آزمایش دارای چندین متغیر بود.', 'این نتیجه\u200cگیری معتبر است زیرا آنها تحقیق را در آزمایشگاه انجام دادند.', 'این نتیجه\u200cگیری نامعتبر است زیرا نام\u200cهای واقعی باتری\u200cها پنهان شده بود.']",B,نتیجه‌گیری نادرست است زیرا آزمایش شامل متغیرهای متعدد و شرایط متفاوت بود.,B,0.8256295919418335,B,0.9907549023628235,True,True,True,True,[0.16289395 0.8256296  0.00122443 0.01025202],[8.6220810e-03 9.9075490e-01 1.0519669e-04 5.1779626e-04]
541,کدام یک از جملات زیر درباره ترسیم داده‌ها صحیح است؟,"['همیشه بهتر است که داده\u200cها را در یک جدول نگه داشت تا اینکه آن\u200cها را ترسیم کرد.', 'نمودارهای میله\u200cای بهترین نوع نمودار برای داده\u200cهای علمی هستند.', 'برای هر مجموعه داده مشخص، تنها یک نمودار صحیح یا یک روش برای نمایش آن وجود دارد.', 'داده\u200cها می\u200cتوانند در انواع مختلفی از نمودارها نمایش داده شوند تا جنبه\u200cهای مختلف داده را نشان دهند.']",D,داده‌ها می‌توانند به روش‌های مختلفی نمایش داده شوند تا جنبه‌های متفاوت,D,0.9126812219619751,D,0.9684228897094727,True,True,True,True,[0.06611441 0.01894209 0.00226231 0.9126812 ],[2.5959255e-02 5.1116808e-03 5.0612492e-04 9.6842289e-01]
542,سوال: یک پسر می‌تواند ویژگی‌هایی را به ارث ببرد,"['الف) تنها از پدرش', 'ب) تنها از مادرش', 'ج) از هر دو، پدر و مادرش', 'د) از پدر یا مادرش، اما نه از هر دو']",C,یک پسر ویژگی‌ها را از هر دو والد به ارث می‌برد، بنابراین گزینه [MASK] صحیح,C,0.8830015063285828,C,0.9776315689086914,True,True,True,True,[0.07233975 0.00593801 0.8830015  0.03872068],[1.8046385e-02 7.6850777e-04 9.7763157e-01 3.5535439e-03]
543,ژن‌ها قادر به تعیین چه چیزی در یک فرد نیستند؟,"['رنگ چشم.', 'توانایی ورزشی.', 'تعداد دندان\u200cها.', 'شکل لاله\u200cهای گوش.']",B,توانایی ورزشی تحت تأثیر عوامل دیگری مانند تمرین و محیط است.,C,0.30601364374160767,B,0.9488204717636108,False,True,True,True,[0.2700561  0.18560666 0.30601364 0.23832366],[0.03259392 0.9488205  0.00499844 0.01358717]
544,کدام وضعیت به عنوان مشاهده و اندازه‌گیری در نظر گرفته می‌شود؟,"['جمع\u200cآوری منابع برای یک تحقیق درباره گیاه', 'ثبت میزان رشد روزانه یک گیاه به مدت یک هفته', 'پیش\u200cبینی میزان رشد یک گیاه در یک هفته', 'توضیح اینکه چرا یک گیاه تحت شرایط خاص به طور متفاوتی رشد کرد']",B,گزینه [MASK] شامل ثبت و اندازه‌گیری رشد گیاه است.,B,0.8876310586929321,B,0.9751212000846863,True,True,True,True,[0.07243552 0.88763106 0.01641707 0.02351637],[2.3293789e-02 9.7512120e-01 9.0319826e-04 6.8176974e-04]
545,کدام وضعیت مثالی از یک ویژگی ارثی است؟,"['شیرها در حال شکار گورخرها', 'میمون\u200cها از شاخه\u200cها برای تهیه غذا استفاده می\u200cکنند', 'پرندگان از الگوهای مهاجرتی پیروی می\u200cکنند', 'خرس\u200cها در حال باز کردن یخچال\u200cها در کمپ\u200cها هستند']",A,پرندگان با الگوهای مهاجرتی، ویژگی ارثی را از نسل‌های گذشته,A,0.6046427488327026,C,0.6010254621505737,True,False,False,False,[0.60464275 0.0716523  0.0716523  0.2520526 ],[0.36454037 0.01614241 0.60102546 0.01829174]
546,"سوالی: یک باتری جدید ادعا می‌کند که ""دو برابر بیشتر از باتری‌های رقیب در شرایط بار یکسان دوام می‌آورد."" کدام مقایسه بین این باتری و باتری‌های رقیب این ادعا را تأیید می‌کند؟","['الف) دو برابر بزرگتر است.', 'ب) الکترون\u200cهای بیشتری دارد.', 'ج) انرژی شیمیایی بیشتری ذخیره می\u200cکند.', 'د) هنگام استفاده انرژی کمتری هدر می\u200cدهد.']",C,این باتری باید انرژی بیشتری ذخیره کند تا ادعای دوام دو برابری را تأیید کند.,C,0.5476903915405273,C,0.8910770416259766,True,True,True,True,[0.15691593 0.15691593 0.5476904  0.13847782],[0.0728589  0.02722538 0.89107704 0.00883879]
547,دلیل اصلی ارائه سوابق دقیق و کامل از تحقیقات علمی چیست؟,"['برای طولانی\u200cتر کردن گزارش\u200cها', 'تا نتایج منتشر شوند', 'برای نشان دادن حرفه\u200cای بودن', 'تا آزمایش\u200cها قابل تکرار باشند']",D,دلیل اصلی ارائه سوابق دقیق، امکان تکرار آزمایش‌ها و تأیید نتایج,D,0.9356998205184937,D,0.9748641848564148,True,True,True,True,[1.0303727e-02 5.3150669e-02 8.4578141e-04 9.3569982e-01],[0.01563459 0.00836859 0.00113257 0.9748642 ]
548,مدل تکتونیک صفحه‌ای به دلیل کدام ویژگی به عنوان یک نظریه علمی شناخته شده است؟,"['این مدل به\u200cطور تجربی اثبات شده است که درست است.', 'این مدل آزمایش\u200cهای مستقل و گسترده\u200cای را با پیش\u200cبینی\u200cهای خود پشت سر گذاشته است.', 'این مدل از سایر مدل\u200cها واضح\u200cتر، ساده\u200cتر و محتمل\u200cتر است.', 'این مدل راهنمایی\u200cهایی برای تحقیقات علوم زمین ارائه می\u200cدهد که از نظر علمی معتبر است.']",B,مدل تکتونیک صفحه‌ای به‌خاطر پیش‌بینی‌های موفق در آزمایش,B,0.9083733558654785,B,0.9661353230476379,True,True,True,True,[0.03515273 0.90837336 0.03515273 0.02132121],[0.01997332 0.9661353  0.00943473 0.00445665]
549,کدام شکل از آب در دماهای زیر صفر بیشتر احتمال دارد که ظاهر شود؟,"['مه', 'باران', 'برف', 'ابرها']",C,در دماهای زیر صفر، آب به شکل [MASK] ([MASK]) متبلور می‌شود، زیرا بلورهای,C,0.844886302947998,C,0.8250352740287781,True,True,True,False,[0.08905036 0.05401177 0.8448863  0.01205165],[0.1618257  0.00927335 0.8250353  0.00386571]
550,آب مورد استفاده در یک کارخانه به دمای 75 درجه سلسیوس گرم می‌شود. این آب به یک رودخانه نزدیک که دمای معمول آن 20 درجه سلسیوس است، تخلیه می‌شود. کدامیک باید برای حداقل رساندن آسیب به رودخانه انجام شود؟,"['کاهش دمای آب کارخانه', 'افزایش دمای آب رودخانه', 'برداشتن پوشش گیاهی از رودخانه', 'اضافه کردن ماهی\u200cهای بیشتری به رودخانه']",A,کاهش دمای آب تخلیه شده، به حفظ تعادل زیستی رودخانه,A,0.6306977868080139,A,0.9201549291610718,True,True,True,True,[0.6306978  0.23202075 0.12419176 0.01308971],[0.9201549  0.0457671  0.03145523 0.00262266]
551,زمانی که ماده شیمیایی X به یک مایع خاص اضافه می‌شود، این ماده به مواد Y و Z تقسیم می‌شود. امکان شکستن مواد Y و Z به ذرات ساده‌تر وجود ندارد. کدام بیان بهترین حمایت را از این شواهد دارد؟,"['ماده شیمیایی X یک عنصر است.', 'ماده شیمیایی X در آب حل می\u200cشود.', 'مواد Y و Z عناصر هستند.', 'مواد Y و Z ترکیب\u200cها هستند.']",C,مواد Y و Z نمی‌توانند تجزیه شوند، پس عناصر هستند.,B,0.5480741858482361,C,0.9020293951034546,False,True,True,True,[0.29336298 0.5480742  0.01890116 0.13966171],[0.09433334 0.00164865 0.9020294  0.00198866]
552,کدام یک از ویژگی‌های انسانی زیر کمتر احتمال دارد که به ارث برسد؟,"['قد', 'رنگ چشم', 'رنگ مو', 'اثر انگشت']",D,[MASK]‌ها تحت تأثیر عوامل محیطی و تصادفی هستند و به طور مستقیم به ارث نمی‌رسند,A,0.6291878819465637,A,0.6667134761810303,False,False,False,False,[0.6291879  0.18097089 0.00887032 0.18097089],[0.6667135  0.13231334 0.00845851 0.19251476]
553,کهکشان راه شیری و دیگر کهکشان‌ها در جهان چه ویژگی مشترکی دارند؟,"['آنها از نظر شکل مشابهند.', 'آنها در همان جهت می\u200cچرخند.', 'آنها شامل همان تعداد ستاره\u200cاند.', 'آنها دارای عناصر مشابه هستند.']",D,کهکشان‌ها از نظر عناصر شیمیایی مانند هیدروژن و هلیوم مشابه‌اند,D,0.6143874526023865,D,0.9508666396141052,True,True,True,True,[0.37119204 0.01120903 0.00321144 0.61438745],[4.7712158e-02 1.1046862e-03 3.1649790e-04 9.5086664e-01]
554,کدام یک از معایب ممکن استفاده از آب در حال جریان برای تولید برق است؟,"['آسیب به اکوسیستم و از دست رفتن زمین', 'کاهش انتشار دی\u200cاکسید کربن', 'فقط مناسب برای استفاده صنعتی', 'ایجاد مخازن']",A,استفاده از آب جاری ممکن است به آسیب به اکوسیستم و از دست رفت,A,0.8655056357383728,A,0.9825239777565002,True,True,True,True,[0.86550564 0.02941421 0.00241447 0.10266569],[9.8252398e-01 9.6605867e-03 2.9172446e-04 7.5236727e-03]
555,معایب استفاده از آب در حال حرکت برای تولید برق چیست؟,"['برق به طرز ارزان\u200cقیمتی تولید می\u200cشود.', 'آلودگی هوا تولید می\u200cشود.', 'ریزش نفت ممکن است اتفاق بیفتد.', 'اکوسیستم محلی ممکن است مختل شود.']",D,استفاده از آب متحرک ممکن است اکوسیستم محلی و تنوع,B,0.45943400263786316,D,0.9063028693199158,False,True,True,True,[0.19152059 0.459434   0.03328129 0.31576407],[0.07381493 0.01453502 0.00534714 0.90630287]
556,کدام یک از این موارد صحیح است وقتی که یک قطعه چوب در آتش کاملاً سوخته می‌شود؟,"['تغییر در چوب قابل برگشت است.', 'انرژی موجود در چوب نابود شده است.', 'تغییر در چوب فیزیکی است.', 'انرژی موجود در چوب تبدیل شده است.']",D,انرژی چوب در آتش به گرما و نور تبدیل می‌شود، بنابراین گزینه [MASK] صحیح,B,0.5978437662124634,B,0.5811007618904114,False,False,False,False,[0.07112388 0.59784377 0.00977715 0.32125515],[0.01377337 0.58110076 0.00574159 0.39938432]
