index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,probs_noexp,probs_exp,usefulness
986,Biologists are studying the white-tailed deer population in Ohio. Which question could the biologists most likely answer?,"['How fast does this deer population grow?', 'What percentage of people enjoy watching deer?', 'Does this deer population like warmer states?', 'Should people raise deer as pets?']",A,"Biologists studying Ohio's white-tailed deer would focus on ecological aspects, like population growth rates, which can be measured through birth and survival rates. The other options relate to human preferences, not the deer population itself.",A,0.834565281867981,A,0.9973686933517456,True,True,True,[0.8345653  0.00819779 0.14530922 0.01192771],[9.9736869e-01 1.1838743e-03 8.1366411e-04 6.3368224e-04],True
987,Which of these has the greatest capacity for storing thermal energy from the Sun?,"['air', 'land', 'oceans', 'plants']",C,"Oceans can store the most thermal energy from the Sun because of their large volume and high specific heat capacity, allowing them to absorb and retain heat more effectively than air, land, or plants. This ability helps regulate Earth's temperature and climate.",C,0.9063118696212769,C,0.9914194345474244,True,True,True,[0.02424692 0.05816534 0.90631187 0.01127587],[7.4813925e-03 2.0570112e-04 9.9141943e-01 8.9352491e-04],True
988,Which mechanism is not an example of a negative feedback mechanism in the human body?,"['contracting muscles', 'regulating blood pressure', 'regulating body temperature', 'maintaining blood sugar level']",A,"Contracting muscles responds to stimuli without a feedback loop to maintain a set point, unlike blood pressure, body temperature, and blood sugar regulation, which actively counteract deviations to ensure homeostasis.",A,0.9132676124572754,A,0.9436302781105042,True,True,True,[0.9132676  0.03516999 0.02739041 0.02417195],[0.9436303  0.03236818 0.01050841 0.01349306],True
989,People may remove fallen trees from forests to reduce fire risk. Removing the trees is now thought to have an impact on the health of the forest. Which impact would removing fallen trees from forests most likely have on forest health?,"['increased risk of forest fire', 'increased food sources for forest fungi', 'decreased soil fertility by preventing nutrient recycling', 'decreased forest vegetation by increasing sunlight penetration']",C,"Removing fallen trees disrupts nutrient recycling, as their decomposition enriches the soil. This can decrease soil fertility over time, harming the forest ecosystem's health.",C,0.8935096263885498,C,0.9906864762306212,True,True,True,[0.09463619 0.00866607 0.8935096  0.00318807],[8.6383419e-03 3.7954224e-04 9.9068648e-01 2.9558782e-04],True
990,Which trait do children most likely inherit from their parents?,"['shape of earlobes', 'musical ability', 'personality', 'language']",A,"Children most likely inherit the shape of their earlobes from their parents because it is a genetic trait that follows Mendelian inheritance. In contrast, musical ability, personality, and language are shaped by both genetics and environmental influences, making them less directly inherited. Earlobe shape is a clear, traceable physical trait in family lineage.",A,0.9132038950920104,A,0.999612271785736,True,True,True,[0.9132039  0.01006583 0.05792486 0.01880545],[9.99612272e-01 1.10365174e-04 7.12571127e-05 2.06189288e-04],True
991,Which pair of human body systems functions most closely together?,"['nervous and excretory', 'digestive and muscular', 'skeletal and circulatory', 'respiratory and cardiovascular']",D,"The respiratory and cardiovascular systems collaborate to deliver oxygen to tissues and remove carbon dioxide. The respiratory system enables gas exchange in the lungs, while the cardiovascular system circulates oxygenated blood, making their functions interdependent for maintaining homeostasis.",D,0.8487198948860168,D,0.971563458442688,True,True,True,[0.1150863  0.013532   0.02266184 0.8487199 ],[2.6043441e-02 2.5532089e-04 2.1377758e-03 9.7156346e-01],True
992,Which activity is an example of a chemical change?,"['sugar dissolving in water', 'water evaporating in air', 'lighting a match', 'freezing water']",C,"Lighting a match is a chemical change because it combusts the matchstick, creating new substances like ash and gases. This alters the chemical composition, unlike the other options, which are physical changes that preserve the original substances.",C,0.9703853726387024,C,0.9741834402084352,True,True,True,[2.5986472e-02 8.8920817e-04 9.7038537e-01 2.7389540e-03],[0.02318066 0.0011541  0.97418344 0.00148189],True
993,Which of the following is an example of the formation of a mixture?,"['rust forming on an iron nail', 'sugar crystals dissolving in water', 'sodium and chlorine forming table salt', 'hydrogen and oxygen reacting to produce water']",B,"Dissolving sugar in water creates a mixture since both retain their properties and can be separated physically, like through evaporation. The sugar disperses but does not chemically change, resulting in a homogeneous mixture.",A,0.5705225467681885,B,0.9573920369148254,False,True,True,[0.57052255 0.3905853  0.0194461  0.0194461 ],[0.03690524 0.95739204 0.00302937 0.00267341],True
994,A duck's feathers are covered with a natural oil that keeps the duck dry. This is a special feature ducks have that helps them,"['feed their young', 'adapt to their environment', 'attract a mate', 'search for food']",B,"The natural oil on a duck's feathers waterproofs them, maintaining buoyancy and insulation. This adaptation helps ducks thrive in aquatic environments, showcasing their ability to adapt to their surroundings.",B,0.950613498687744,B,0.995717465877533,True,True,True,[0.03693135 0.9506135  0.00811274 0.00434244],[2.7668828e-03 9.9571747e-01 8.9827535e-04 6.1737502e-04],True
995,Which of the following is a chemical property of matter?,"['density', 'boiling point', 'flammability', 'shape']",C,"Flammability is a chemical property as it indicates a substance's ability to react with oxygen and combust. In contrast, density, boiling point, and shape are physical properties that do not alter the substance's chemical composition. Thus, flammability is the correct answer.",C,0.9898366332054138,C,0.993365466594696,True,True,True,[9.5629040e-03 3.3761183e-04 9.8983663e-01 2.6293233e-04],[5.9414785e-03 3.2488242e-04 9.9336547e-01 3.6814000e-04],True
996,The main function of the human digestive system is to,"['break down foods for absorption into the blood', 'exchange oxygen and carbon dioxide in the lungs', 'release energy from sugars within the cells', 'carry nutrients to all parts of the body']",A,"The human digestive system primarily breaks down food into smaller molecules for absorption into the bloodstream, providing essential nutrients and energy. Thus, option A is correct, while the other options relate to different bodily systems and processes.",A,0.9917717576026917,A,0.9993990659713744,True,True,True,[0.99177176 0.00216288 0.00148653 0.00457882],[9.99399066e-01 2.61356647e-04 1.08949665e-04 2.30646459e-04],True
997,Students are learning about different types of waves. Which is the least likely way for the students to generate a wave?,"['by tossing a ball in the air', 'by shaking the ends of a rope', 'by throwing a pebble into a pool of water', 'by pulling on a coiled spring toy']",A,"Tossing a ball in the air focuses on the ball's motion rather than creating a wave. In contrast, the other options involve disturbances in a medium that generate waves. Therefore, option A is the least likely method for generating a wave.",A,0.6196334958076477,A,0.9970358610153198,True,True,True,[0.6196335  0.00255216 0.00198763 0.37582672],[9.9703586e-01 5.5685657e-04 2.0485607e-04 2.2024103e-03],True
998,Which of these animals is most likely to be found living and feeding on the forest floors of Virginia?,"['Bat', 'Trout', 'Deer mouse', 'Golden eagle']",C,"The deer mouse is a small rodent that lives on forest floors, feeding on seeds, fruits, and insects. Its habitat matches Virginia's forests, making it the best choice. Bats and golden eagles are aerial, while trout inhabit water, not forest floors.",C,0.9739952087402344,C,0.9906712770462036,True,True,True,[2.3018293e-02 8.7867881e-04 9.7399521e-01 2.1078410e-03],[8.6974613e-03 1.4058138e-04 9.9067128e-01 4.9067719e-04],True
999,"Of these research projects, which is the best choice for a student who is interested in environmental issues to study?","['making cars run on less fuel', 'finding more sites for copper mines', 'making ocean liners bigger and faster', 'replacing human workers with robots']",A,"Making cars run on less fuel enhances fuel efficiency and reduces emissions, directly addressing environmental issues. This project is the most relevant for students focused on ecological impacts.",A,0.9461294412612916,A,0.9982615113258362,True,True,True,[0.94612944 0.01514414 0.01336466 0.02536166],[9.9826151e-01 6.1638880e-04 6.9846009e-04 4.2363742e-04],True
1000,Changes should be made to a scientific theory when,"['public support of the theory decreases.', 'the theory is more than 100 years old.', 'new technology provides updated information.', 'financial gain can be made by adding data.']",C,"Changes to a scientific theory should occur when new technology offers updated information, leading to more accurate data and insights. This ensures theories remain relevant and reflect current understanding of the studied phenomena.",C,0.9611570835113524,C,0.9791430234909058,True,True,True,[3.7231728e-02 3.1712357e-04 9.6115708e-01 1.2940622e-03],[2.0440888e-02 2.8260279e-04 9.7914302e-01 1.3349211e-04],True
